timestamp,engine_id,RPM,CHT_C,Oil_Pressure_psi,Fuel_Pressure_psi,Vibration_g,RMS,Peak,Peak_to_Peak,Variance,Standard_Deviation,Crest_Factor,Kurtosis,Dominant_Frequency_Hz,Frequency_Amplitude,Spectral_Energy,fault_label,split,flight_phase,altitude,ambient_temperature,airspeed,engine_load,throttle,wind_speed,wind_direction,Oil_Temperature_C,EGT_C,Fuel_Flow,MAP_inHg
2026-01-01 09:38:00,ENG_001,2229.533783277888,191.73865947632711,55.05915373845968,40.56317142843961,0.1016661969238778,0.1016661969238778,0.2853347495461798,0.5706694990923596,0.0103360155969647,0.1016661969238778,2.806308243017805,3.0856921302425384,6.243738823621536,0.2853347495461798,0.103360155969647,HIGH_CHT,train,CRUISE,9991.976554424631,-12.96389449491084,106.01203516836306,0.38396514909362517,0.42637037672958134,12.0,180.0,81.8754241567556,636.4714310803333,23.903349238109886,29.253337269545675
2026-01-01 09:39:00,ENG_001,2155.907773279055,179.1634815968399,54.54775573524187,37.54498967972425,0.1468305564133302,0.1468305564133302,0.3632111415498721,0.7264222830997443,0.0215592122966481,0.1468305564133302,2.4735069821412066,2.7299576484662618,9.00690990940551,0.3632111415498721,0.2155921229664816,NORMAL,train,CRUISE,9968.093783572926,-12.856422026078164,106.04785932464061,0.3452146175152922,0.39343242488799834,12.0,180.0,80.70239979023086,629.1625663148664,23.181956898848185,29.109096948067172
2026-01-01 09:40:00,ENG_001,2296.2948872985453,183.2812548844413,37.125208493687886,39.15182847181701,0.0701248087628561,0.0701248087628561,0.1695674364613398,0.3391348729226797,0.0049174888040271,0.0701248087628561,2.4177357784590385,4.37463911241098,8.024724249491234,0.1695674364613398,0.0491748880402715,LOW_OIL_PRESSURE,train,CRUISE,9944.039119887228,-12.74817603949252,106.08394132016916,0.4191025722623923,0.45623718642303346,12.0,180.0,82.90845438062216,643.2554007101082,24.48788542061029,29.395727485589113
2026-01-01 09:41:00,ENG_001,2197.021429060968,184.1129047130168,56.2501055403616,36.62496150635966,0.1258683152868774,0.1258683152868774,0.3512603732540589,0.7025207465081178,0.0158428327931567,0.1258683152868774,2.790475646687314,2.964429013642248,6.794934884073908,0.3512603732540589,0.1584283279315677,NORMAL,train,CRUISE,9919.813056417368,-12.63915875387815,106.12028041537394,0.3668533837162989,0.41182537615885406,12.0,180.0,81.3303192563126,633.3825635291578,23.523173963310747,29.199912016645282
2026-01-01 09:42:00,ENG_001,2360.8348137515827,216.9034773033285,55.63256490536892,39.07653517963896,0.1105551458666011,0.1105551458666011,0.3392558950109395,0.6785117900218791,0.0122224402775854,0.1105551458666011,3.068380115197044,2.649997600179929,7.014575085710617,0.3392558950109395,0.1222244027758545,COOLING_PROBLEM,train,CRUISE,9895.416089858076,-12.52937240436134,106.15687586521288,0.45307095460609614,0.4851103114151817,12.0,180.0,83.90611171772045,649.8187951729776,25.050693272767806,29.53376038639197
2026-01-01 09:43:00,ENG_001,2073.322027768726,178.91979383362963,54.70912880943968,37.59641305245343,0.2467009298753026,0.2467009298753026,0.6955185839310469,1.391037167862094,0.060861348801339,0.2467009298753026,2.8191640487212672,4.26921004765768,8.189019863809074,0.6955185839310469,0.6086134880133901,EXCESSIVE_VIBRATION,train,CRUISE,9870.848720542615,-12.418819242441764,106.19372691918608,0.3017484356677505,0.3564861703175879,12.0,180.0,79.35562650707126,621.1227931556517,22.302320562562123,28.959046313005377
2026-01-01 09:44:00,ENG_001,2229.9877594993723,170.76682074003784,56.179983562645376,39.51949684284372,0.3148808275535648,0.3148808275535648,0.8757225166498513,1.7514450332997027,0.0991499355608178,0.3148808275535648,2.781035330414271,2.739762023116896,10.865334407438016,0.8757225166498513,0.991499355608178,EXCESSIVE_VIBRATION,train,CRUISE,9846.111452436367,-12.307501535963652,106.23083282134544,0.38420408394703803,0.42657347135498236,12.0,180.0,81.81841155748315,636.8450251819554,23.761784963483052,29.27856204569136
2026-01-01 09:45:00,ENG_001,2312.846262607511,213.58398996672827,55.97240693929652,39.31151081344609,0.066311562385095,0.066311562385095,0.1943984203460417,0.3887968406920835,0.0043972233059523,0.066311562385095,2.93114958928848,3.2456583584002905,7.841197227929306,0.1943984203460417,0.0439722330595235,OVERHEATING,train,CRUISE,9821.20479313044,-12.195421569086982,106.26819281030434,0.4278138224250058,0.463641749061255,12.0,180.0,83.11574478172757,645.1869154762077,24.521853596780545,29.449520405253907
2026-01-01 09:46:00,ENG_001,2227.9819753436373,182.5551004598648,55.39694065975706,38.28127333018356,0.138860973956747,0.138860973956747,0.3525581205815357,0.7051162411630714,0.0192823700882163,0.138860973956747,2.5387459347073054,2.59179755803262,8.065495717099337,0.3525581205815357,0.1928237008821637,NORMAL,train,CRUISE,9796.129253835246,-12.082581642258603,106.30580611924714,0.3831484080755986,0.4256761468642588,12.0,180.0,81.76474911395546,636.7569067132343,23.69280059919602,29.282854451916624
2026-01-01 09:47:00,ENG_001,2387.3668139087117,190.96503131826077,53.15102968046793,27.4883734612842,0.10391890696834,0.10391890696834,0.230126794545792,0.460253589091584,0.0107991392254945,0.10391890696834,2.214271286581468,2.539205320175508,8.392532376437854,0.230126794545792,0.1079913922549451,FUEL_PRESSURE_DROP,train,CRUISE,9770.885349374073,-11.968984072183325,106.34367197593889,0.46703516521511146,0.49697989043284474,12.0,180.0,84.27024451017793,652.7521893547795,25.177518323246083,29.607928615385454
2026-01-01 09:48:00,ENG_001,2232.4735080760065,180.9320895323317,51.96135360482998,37.89352041146038,0.1503067023193692,0.1503067023193692,0.3606583887613141,0.7213167775226282,0.0225921047621234,0.1503067023193692,2.399323449732446,3.758740041252163,7.313038587063364,0.3606583887613141,0.2259210476212347,NORMAL,train,CRUISE,9745.473598176655,-11.854631191794944,106.38178960273501,0.3855123726715824,0.427685516770845,12.0,180.0,81.8133795633452,637.3200352117033,23.68469630626514,29.300339225772692
2026-01-01 09:49:00,ENG_001,2300.6515290904968,184.9301729599141,55.65605612785266,36.22365956379394,0.1173245911601188,0.1173245911601188,0.3638898409469918,0.7277796818939836,0.013765059690889,0.1173245911601188,3.101300625409051,3.042287038253482,5.799400690567643,0.3638898409469918,0.1376505969088903,NORMAL,train,CRUISE,9719.894522272716,-11.739525350227218,106.42015821659092,0.4213955416265772,0.45818621038259066,12.0,180.0,82.8786198385973,644.195390233936,24.30501427155111,29.441855526342874
2026-01-01 09:50:00,ENG_001,2039.4577470682136,173.43908610442352,55.0043226976328,36.26673365461718,0.1535944531039074,0.1535944531039074,0.4433933755061016,0.8867867510122032,0.0235912560242884,0.1535944531039074,2.8865919349757605,3.376362909195089,8.471638070179178,0.4433933755061016,0.2359125602428841,NORMAL,train,CRUISE,9694.14864728555,-11.623668912784971,106.45877702907167,0.2839251300359019,0.34133636053051664,12.0,180.0,78.7431793058827,618.1339402504289,21.804800987931785,28.920322181173066
2026-01-01 09:51:00,ENG_001,2230.966454049784,170.59956860544986,53.94076091752066,40.8694261358377,0.1757964126485439,0.1757964126485439,0.4804632074612109,0.960926414922422,0.0309043787000971,0.1757964126485439,2.732910593094855,3.8430412030407353,8.694087419822628,0.4804632074612109,0.3090437870009712,EXCESSIVE_VIBRATION,train,CRUISE,9668.236502425541,-11.50706426091493,106.49764524636169,0.3847191863419915,0.4270113083906928,12.0,180.0,81.75559965132699,637.343113274521,23.59318185658139,29.31017813735386
2026-01-01 09:52:00,ENG_001,2105.254191166374,204.04695186279648,53.19147582691733,37.6544532437847,0.1169699561328005,0.1169699561328005,0.3299460454266577,0.6598920908533155,0.0136819706377092,0.1169699561328005,2.8205348705387547,2.3844661981884503,7.287783464606825,0.3299460454266577,0.1368197063770928,HIGH_CHT,train,CRUISE,9642.158620483728,-11.38971379217677,106.5367620692744,0.31855483745598623,0.37077161183758833,12.0,180.0,79.75919491669244,624.830562220549,22.37614569469148,29.06144581652186
2026-01-01 09:53:00,ENG_001,2196.6192221957467,181.2682136500028,36.87412780220579,37.52071578280788,0.0880371024903778,0.0880371024903778,0.2619039506823138,0.5238079013646277,0.0077505314149012,0.0880371024903778,2.9745890923660534,3.4784230723127925,7.175935798175228,0.2619039506823138,0.0775053141490129,LOW_OIL_PRESSURE,train,CRUISE,9615.915537825344,-11.271619920214043,106.57612669326198,0.3666416958924983,0.4116454415086236,12.0,180.0,81.1902537134181,634.0261122594676,23.215466063890315,29.24975189715125
2026-01-01 09:54:00,ENG_001,2205.579145691245,162.0824947319935,55.86561949128093,29.13388005350484,0.1558122170940268,0.1558122170940268,0.4222678288451377,0.8445356576902755,0.0242774469957561,0.1558122170940268,2.709933388961673,3.170910574504582,8.470545872995727,0.4222678288451377,0.2427744699575615,FUEL_PRESSURE_DROP,train,CRUISE,9589.507794383351,-11.152785074725074,106.61573830842497,0.37135744510065516,0.41565382833555686,12.0,180.0,81.32010678254834,634.981522031762,23.273941806195143,29.27219092844611
2026-01-01 09:55:00,ENG_001,2124.719706494323,187.64038446793683,55.31155658835331,37.04268025565107,0.1115614764923026,0.1115614764923026,0.2574610821706413,0.5149221643412826,0.0124459630371426,0.1115614764923026,2.307588733832016,2.765012036803128,6.255469488811796,0.2574610821706413,0.124459630371426,NORMAL,train,CRUISE,9562.93593365202,-11.033211701434084,106.65559609952197,0.32879984552332786,0.37947986869482864,12.0,180.0,80.03168717650672,626.9553647987152,22.481333153071922,29.11383675351806
2026-01-01 09:56:00,ENG_001,2834.831069024035,199.92972557986892,56.21938028507289,34.681323182210896,0.1037421964569995,0.1037421964569995,0.2812177794676367,0.5624355589352735,0.0107624433257226,0.1037421964569995,2.710475431565329,3.208603125017728,5.709136964296004,0.2812177794676367,0.1076244332572269,RPM_INSTABILITY,train,CRUISE,9536.200502680449,-10.912902262062019,106.69569924597933,0.7025426679073868,0.6971612677212787,12.0,180.0,91.232208258401,698.0266557713725,29.18196852501341,30.54785895429901
2026-01-01 09:57:00,ENG_001,2379.1013552910617,177.66134387777743,54.84675291513478,39.76114632144596,0.1084271092185136,0.1084271092185136,0.3120056548517224,0.6240113097034448,0.0117564380134834,0.1084271092185136,2.8772959469344954,2.759521108937638,7.200137802353856,0.3120056548517224,0.1175643801348347,RPM_INSTABILITY,train,CRUISE,9509.302052066136,-10.791859234297604,106.7360469219008,0.4626849238374009,0.4932821852617908,12.0,180.0,84.02464061803113,652.5142059119573,24.837630681139352,29.6348861583337
2026-01-01 09:58:00,ENG_001,2298.909737131738,165.85343462257657,54.39265832503767,36.40597704585471,0.305565638340125,0.305565638340125,0.9701144285195756,1.940228857039151,0.0933703593342081,0.305565638340125,3.174711288469196,3.1019589393376714,8.889645956033322,0.9701144285195756,0.9337035933420812,EXCESSIVE_VIBRATION,train,CRUISE,9482.241135948536,-10.670085111768408,106.7766382960772,0.4204788090167042,0.4574069876641985,12.0,180.0,82.74655037031849,644.5559311572896,24.050859698249212,29.477957921830804
2026-01-01 09:59:00,ENG_001,2198.79104680823,185.2681387725128,54.76187366929399,37.19829094484483,0.0511609062853361,0.0511609062853361,0.152921352040515,0.3058427040810301,0.0026174383319369,0.0511609062853361,2.9884432999447785,3.282091881000156,8.510392130840968,0.152921352040515,0.0261743833193695,NORMAL,train,CRUISE,9455.018312002643,-10.54758240401189,106.81747253199603,0.3677847614780158,0.41261704725631343,12.0,180.0,81.15375090162163,634.6053134788172,23.075144018606927,29.280940327319637
2026-01-01 10:00:00,ENG_001,2117.9721535412345,189.97660499741968,56.61133185525834,38.7880046855716,0.1072314876198,0.1072314876198,0.3377801840492838,0.6755603680985677,0.0114985919371553,0.1072314876198,3.149715576930502,2.815935959215265,7.93401844883986,0.3377801840492838,0.1149859193715533,NORMAL,train,CRUISE,9427.63414143256,-10.424353636446519,106.85854878785116,0.32524850186380766,0.37646122658423653,12.0,180.0,79.86561407814456,626.5850385359001,22.282107174981096,29.122803162723635
2026-01-01 10:01:00,ENG_001,2138.2085163577203,211.82522647045445,52.56907355746116,38.210611435798704,0.1067715312112402,0.1067715312112402,0.2580290983087265,0.5160581966174531,0.0114001598771928,0.1067715312112402,2.4164206617180004,3.234338924762693,8.317105991683512,0.2580290983087265,0.1140015987719285,HIGH_CHT,train,CRUISE,9400.089188965103,-10.300401350342959,106.89986621655234,0.3358992191356423,0.38551433626529596,12.0,180.0,80.17301581721391,628.6706509606005,22.446275133406665,29.16813298169965
2026-01-01 10:02:00,ENG_001,2236.92255426624,196.6913359022239,54.54563242505972,35.24703432105289,0.1250051026041596,0.1250051026041596,0.3094358415330867,0.6188716830661735,0.0156262756770764,0.1250051026041596,2.475187678026918,2.817420023004237,9.04542450152698,0.3094358415330867,0.1562627567707646,OVERHEATING,train,CRUISE,9372.384022843406,-10.175728102795318,106.94142396573488,0.3878539759295999,0.42967587954015996,12.0,180.0,81.71946824793909,638.6043913752263,23.353755589576203,29.371477454123486
2026-01-01 10:03:00,ENG_001,2175.6684816771967,186.5596050193197,53.786562649935526,38.62141094066625,0.2599899898248144,0.2599899898248144,0.7020643359154479,1.4041286718308958,0.0675947948091071,0.2599899898248144,2.700247551503722,2.8975329205724134,9.447524549199423,0.7020643359154479,0.6759479480910713,EXCESSIVE_VIBRATION,train,CRUISE,9344.519214820542,-10.050336466692436,106.98322117776918,0.3556149903564193,0.40227274180295636,12.0,180.0,80.74003816521362,632.5416799343734,22.745589041236087,29.252807468976545
2026-01-01 10:04:00,ENG_001,2329.5228785340005,166.75103318720008,53.66335163369769,40.073164068203695,0.1320946892878525,0.1320946892878525,0.4103510252662479,0.8207020505324959,0.0174490069380543,0.1320946892878525,3.1062563144303232,3.666697186454674,7.864479685764727,0.4103510252662479,0.1744900693805431,RPM_INSTABILITY,train,CRUISE,9316.49534015318,-9.924229030689311,107.02525698977023,0.4365909887021055,0.47110234039678967,12.0,180.0,83.15698761073057,647.9901733380555,24.17513313679108,29.567211308426693
2026-01-01 10:05:00,ENG_001,2090.320766730349,184.15110298215797,55.05694933643985,40.12040782565003,0.1969486646344872,0.1969486646344872,0.5643232703609365,1.128646540721873,0.0387887765013077,0.1969486646344872,2.8651863141344847,2.798628363613114,8.082649938566547,0.5643232703609365,0.3878877650130771,NORMAL,train,CRUISE,9288.312977595226,-9.797408399178515,107.06753053360717,0.3106951403843943,0.3640908693267352,12.0,180.0,79.36771192167372,624.1333724734457,21.880825504514323,29.09035674903777
2026-01-01 10:06:00,ENG_001,2071.003536389967,180.1744267286772,35.25543540149917,37.937731734644885,0.0748661013703987,0.0748661013703987,0.2019975885985062,0.4039951771970124,0.0056049331344028,0.0748661013703987,2.697757827951807,3.764101288416959,7.553021626991931,0.2019975885985062,0.0560493313440282,LOW_OIL_PRESSURE,train,CRUISE,9259.972709391515,-9.669877192261815,107.11004093591272,0.300528177047351,0.3554489504902484,12.0,180.0,79.0502333035528,622.2654150428658,21.669479896243836,29.056191492307534
2026-01-01 10:07:00,ENG_001,2176.2215807733714,181.57992357153404,52.57558623357467,36.06646148480954,0.1117194647760187,0.1117194647760187,0.2967019493257958,0.5934038986515916,0.01248123880984,0.1117194647760187,2.655538983567018,3.2036272671737542,8.722189415925897,0.2967019493257958,0.1248123880984009,NORMAL,train,CRUISE,9231.47512127153,-9.541638045721875,107.1527873180927,0.3559060951438797,0.4025201808722978,12.0,180.0,80.69903190767586,632.8513390544763,22.637784833861364,29.27276162704675
2026-01-01 10:08:00,ENG_001,2169.376850930221,169.56332825518516,34.3003697210645,36.99050047724104,0.090054104490324,0.090054104490324,0.2709256306305517,0.5418512612611034,0.0081097417355541,0.090054104490324,3.0081421689998424,2.183665250250724,7.546540766508418,0.2709256306305517,0.0810974173555419,LOW_OIL_PRESSURE,train,CRUISE,9202.820802443106,-9.412693610993976,107.19576879633534,0.35230360575274783,0.3994580648898357,12.0,180.0,80.5783493256574,632.2313382875251,22.544285705992568,29.26375782493041
2026-01-01 10:09:00,ENG_001,2114.5755130620764,178.03793028963415,55.27701267270439,24.522862623320712,0.1114752332876703,0.1114752332876703,0.2809541243771524,0.5619082487543048,0.0124267276365405,0.1114752332876703,2.520101686042976,2.7816072255048425,8.834923359293974,0.2809541243771524,0.1242672763654051,FUEL_PRESSURE_DROP,train,CRUISE,9174.01034558623,-9.283046555138029,107.23898448162066,0.32346079634846125,0.37494167689619207,12.0,180.0,79.70038844251177,626.8160280286386,21.996304679858532,29.158235821768493
2026-01-01 10:10:00,ENG_001,2069.790637325517,223.38693608463245,53.52136432156768,37.33486428346291,0.1093222539849177,0.1093222539849177,0.3459748386827923,0.6919496773655845,0.0119513552163428,0.1093222539849177,3.1644352519295835,2.776212789757401,8.51075920369635,0.3459748386827923,0.1195135521634285,COOLING_PROBLEM,train,CRUISE,9145.0443468468,-9.152699560810596,107.2824334797298,0.29988980911869306,0.3549063377508891,12.0,180.0,78.98051378617339,622.4027139521464,21.54306091098328,29.0729044620712
2026-01-01 10:11:00,ENG_001,2243.156084527281,178.36428123681918,56.64551609564378,38.920143932923686,0.1467709126364204,0.1467709126364204,0.3524676134484291,0.7049352268968582,0.0215417007961277,0.1467709126364204,2.401317767532208,2.6750876372260994,8.533002511266048,0.3524676134484291,0.2154170079612774,NORMAL,train,CRUISE,9115.923405830466,-9.021655326237095,107.32611489125429,0.39113478133014795,0.43246456413062573,12.0,180.0,81.70504973846985,639.8047807896096,23.15634946977313,29.426769970949405
2026-01-01 10:12:00,ENG_001,2183.9656252926407,176.04043564335595,36.52200485838621,39.41148800950937,0.0840502219642555,0.0840502219642555,0.2521588758021241,0.5043177516042483,0.0070644398122406,0.0840502219642555,2.9997407800011318,3.253416396602147,6.216683433273817,0.2521588758021241,0.0706443981224062,LOW_OIL_PRESSURE,train,CRUISE,9086.648125596479,-8.889916565184151,107.37002781160528,0.35998190804875824,0.40598462184144446,12.0,180.0,80.7575824167252,633.951604246672,22.566322470474127,29.31248944402042
2026-01-01 10:13:00,ENG_001,2192.1150876927923,178.83137758097664,52.63321677475968,36.16853317774741,0.1193603672765273,0.1193603672765273,0.3576236179921159,0.7152472359842319,0.0142468972763874,0.1193603672765273,2.995916207274987,2.77876185714677,6.793855533677047,0.3576236179921159,0.1424689727638749,NORMAL,train,CRUISE,9057.21911265159,-8.757486006932155,107.41417133102262,0.36427109878568015,0.40963043396782817,12.0,180.0,80.8733093731371,634.8327657658132,22.614098890793834,29.333800434079965
2026-01-01 10:14:00,ENG_001,2356.108474257588,207.37314092538503,54.446048956380544,37.62688828411648,0.1489586855632344,0.1489586855632344,0.3915054572180555,0.783010914436111,0.0221886900047265,0.1489586855632344,2.6281057373757166,2.6253140732885205,7.725538043952537,0.3915054572180555,0.2218869000472655,HIGH_CHT,train,CRUISE,9027.636976944003,-8.624366396248007,107.458544534584,0.4505834075039937,0.4829958963783947,12.0,180.0,83.44966249497517,651.2986642276348,24.13813831201589,29.668875370878776
2026-01-01 10:15:00,ENG_001,2199.906369323747,177.14818305799673,55.81608077777427,38.57769214036512,0.0789596267391899,0.0789596267391899,0.1900048303780376,0.3800096607560752,0.0062346226547921,0.0789596267391899,2.4060494929976,2.518684301026576,8.294776164307082,0.1900048303780376,0.0623462265479219,NORMAL,train,CRUISE,8997.902331857322,-8.490560493357947,107.50314650221402,0.36837177332828797,0.41311600732904474,12.0,180.0,80.97023022586586,635.7453566856958,22.628594251766504,29.359371644337813
2026-01-01 10:16:00,ENG_001,2219.82525945012,228.62401547124335,51.92648821474736,38.51047292858388,0.1421707356222439,0.1421707356222439,0.3986808047454073,0.7973616094908146,0.0202125180673699,0.1421707356222439,2.8040423549688995,3.560527190568908,8.43371806371798,0.3986808047454073,0.2021251806736996,COOLING_PROBLEM,train,CRUISE,8968.0157942046,-8.356071073920702,107.5479763086931,0.3788553997105895,0.42202708975400105,12.0,180.0,81.2715889407677,637.8044904080516,22.78741298899521,29.404452604858903
2026-01-01 10:17:00,ENG_001,2125.0384649618686,175.93761998819093,54.80598435755912,40.23960936020881,0.4606801392064833,0.4606801392064833,1.4676584830218349,2.9353169660436693,0.2122261906593048,0.4606801392064833,3.185782282099213,3.3059912688097874,8.193546157766514,1.4676584830218349,2.1222619065930486,EXCESSIVE_VIBRATION,train,CRUISE,8937.97798422239,-8.220900929000756,107.59303302366641,0.3289676131378256,0.37962247116715175,12.0,180.0,79.76173870719263,628.3933960316865,21.859395020703253,29.218638122881785
2026-01-01 10:18:00,ENG_001,2248.4393858950066,211.24227077298303,52.58885743259432,38.15867491759973,0.0614019176425785,0.0614019176425785,0.1903270755941138,0.3806541511882277,0.0037701954901859,0.0614019176425785,3.0991879573249976,3.859006748755264,9.223366401070097,0.1903270755941138,0.0377019549018599,OVERHEATING,train,CRUISE,8907.789525564875,-8.08505286504193,107.6383157116527,0.39391546626052976,0.4348281463214503,12.0,180.0,81.69689137906445,640.8014121569797,22.99826791825441,29.472095070852383
2026-01-01 10:19:00,ENG_001,2150.326603930885,195.7287047766511,56.11816804880633,39.91689063721853,0.106775089746924,0.106775089746924,0.3106259156483027,0.6212518312966054,0.0114009197904636,0.106775089746924,2.9088884635904924,2.7156172921442097,8.658650680411188,0.3106259156483027,0.1140091979046368,NORMAL,train,CRUISE,8877.451045298067,-7.948529703841295,107.6838234320529,0.34227715996362373,0.3909355859690802,12.0,180.0,80.13439325883985,631.0583955411678,22.038439924643292,29.27963496264452
2026-01-01 10:20:00,ENG_001,2128.2218958420044,182.18335882949123,53.17043140671339,37.34113637349475,0.1410447972334228,0.1410447972334228,0.3610533522846152,0.7221067045692305,0.0198936348266173,0.1410447972334228,2.5596673021133083,2.663336725753936,9.60653404519396,0.3610533522846152,0.1989363482661736,NORMAL,train,CRUISE,8846.963173893982,-7.811334282522921,107.72955523915903,0.33064310307473915,0.3810466376135283,12.0,180.0,79.77195688875553,628.916522442939,21.798539029239286,29.24021600694521
2026-01-01 10:21:00,ENG_001,2210.804869342017,180.1759676967216,53.681181782171,36.31726671426331,0.2673982734708027,0.2673982734708027,0.8301792020765967,1.6603584041531934,0.0715018366551661,0.2673982734708027,3.1045382078174213,3.170495110771625,7.219042104709516,0.8301792020765967,0.7150183665516618,EXCESSIVE_VIBRATION,train,CRUISE,8816.326545224974,-7.673469453512382,107.77551018216253,0.37410782596948255,0.4179916520740602,12.0,180.0,81.06241845898347,637.2437522074455,22.55026741267566,29.411574676795773
2026-01-01 10:22:00,ENG_001,2252.6675990004724,209.0544002992717,55.360471313858106,37.294360420317055,0.143321610822754,0.143321610822754,0.4514198953461451,0.90283979069229,0.0205410841288289,0.143321610822754,3.149478979234925,2.9914385507753485,9.214353325589364,0.4514198953461451,0.2054108412882897,OVERHEATING,train,CRUISE,8785.54179655807,-7.53493808451131,107.8216873051629,0.396140841579196,0.4367197153423166,12.0,180.0,81.70986363786142,641.4992908577915,22.916076944983597,29.500981752947414
2026-01-01 10:23:00,ENG_001,2156.77736361958,222.82403730434712,56.276827660403605,35.576495395471674,0.2045780721105356,0.2045780721105356,0.6499702033315089,1.2999404066630178,0.0418521875884635,0.2045780721105356,3.176970175369464,2.972013776507927,8.144759761839628,0.6499702033315089,0.4185218758846351,HIGH_CHT,train,CRUISE,8754.609568549378,-7.395743058472199,107.86808564717593,0.3456722966418841,0.3938214521456015,12.0,180.0,80.18219710941824,631.9798648327219,21.976710908103293,29.313094939896978
2026-01-01 10:24:00,ENG_001,2228.1121657557046,181.2412163619353,57.836453382378544,36.33600625558476,0.1056931079007701,0.1056931079007701,0.2367982632843742,0.4735965265687485,0.0111710330577238,0.1056931079007701,2.2402204437231017,2.1119752841863337,10.043430063393837,0.2367982632843742,0.1117103305772384,NORMAL,train,CRUISE,8723.530505238601,-7.255887273573705,107.9147042421421,0.3832169293451077,0.42573438994334156,12.0,180.0,81.29486130265823,639.1832729387836,22.62143523345054,29.461883003871936
2026-01-01 10:25:00,ENG_001,2102.399984452144,171.06433318226246,50.72714947760711,37.48157719698276,0.3842168515043467,0.3842168515043467,0.9745556531290778,1.9491113062581555,0.1476225889799132,0.3842168515043467,2.536406941142823,2.9826006182781883,9.461622614827847,0.9745556531290778,1.476225889799132,EXCESSIVE_VIBRATION,train,CRUISE,8692.305254043553,-7.115373643195987,107.96154211893467,0.3170526233958653,0.3694947298864856,12.0,180.0,79.29619301365511,626.6823116236164,21.399252475169128,29.214008742148593
2026-01-01 10:26:00,ENG_001,2220.2630685430227,226.5357503170036,54.98816377659572,39.23321166450033,0.0723510458096051,0.0723510458096051,0.2269578225774005,0.4539156451548011,0.0052346738297435,0.0723510458096051,3.1364641021713138,3.4241947184248778,9.682395020547771,0.2269578225774005,0.0523467382974358,COOLING_PROBLEM,train,CRUISE,8660.934465754814,-6.974205095896657,108.00859830136778,0.3790858255489593,0.4222229517166154,12.0,180.0,81.1433859314009,638.5392043063539,22.48447932563608,29.456514205098966
2026-01-01 10:27:00,ENG_001,2169.4169874394534,173.72175243254748,52.087203520241125,40.38178274199343,0.1311532560099742,0.1311532560099742,0.3065262746590147,0.6130525493180294,0.0172011765620178,0.1311532560099742,2.3369828104580224,3.0773649472532147,9.87901227531502,0.3065262746590147,0.1720117656201784,NORMAL,train,CRUISE,8629.418794530437,-6.8323845753869605,108.05587180820434,0.35232473023129124,0.3994760206965976,12.0,180.0,80.32668617653212,633.525506456252,21.97126393869368,29.35940562737962
2026-01-01 10:28:00,ENG_001,2177.560648216736,222.67498020734573,55.96424168154284,38.0634473585496,0.123527524282114,0.123527524282114,0.2719233866704164,0.5438467733408328,0.0152590492552682,0.123527524282114,2.2011400038213806,2.955781426335544,7.452695578795406,0.2719233866704164,0.1525904925526827,OVERHEATING,train,CRUISE,8597.758897890737,-6.6899150405083105,108.10336165316389,0.3566108674824926,0.4031192373601187,12.0,180.0,80.44133993954671,634.4111073014194,22.016754512575602,29.381076751805413
2026-01-01 10:29:00,ENG_001,2110.8550761344823,188.4771505073668,51.56121931134856,36.48925000927997,0.1504429075959354,0.1504429075959354,0.436604150567079,0.873208301134158,0.0226330684459191,0.1504429075959354,2.901932289269191,3.089990628496203,8.120493032346712,0.436604150567079,0.2263306844591917,NORMAL,train,CRUISE,8565.955436713166,-6.546799465209247,108.15106684493026,0.3215026716497275,0.37327727090226837,12.0,180.0,79.37410054164562,627.8121078808437,21.35300352640826,29.252088479608016
2026-01-01 10:30:00,ENG_001,2167.7059691636755,172.65369360035626,55.10717014443197,37.36580182726074,0.2767831012025328,0.2767831012025328,0.8248837031094414,1.6497674062188827,0.0766088851112915,0.2767831012025328,2.9801454571147854,3.3868270096785897,8.217579949756406,0.8248837031094414,0.7660888511129155,EXCESSIVE_VIBRATION,train,CRUISE,8534.009075227286,-6.403040838522784,108.19898638715907,0.3514241942966713,0.3987105651521706,12.0,180.0,80.25768982200015,633.5690764971062,21.85964457256737,29.371862697313553
2026-01-01 10:31:00,ENG_001,2251.184623778518,189.47950360012968,33.9923043246896,38.74837994200406,0.1356163059787692,0.1356163059787692,0.3199305209331275,0.639861041866255,0.0183917824473271,0.1356163059787692,2.3589120018000704,3.677543038953696,7.792045259205251,0.3199305209331275,0.1839178244732717,LOW_OIL_PRESSURE,train,CRUISE,8501.920481009816,-6.25864216454417,108.24711927848527,0.39536032830448314,0.4360562790588106,12.0,180.0,81.56165486077882,641.9891412955797,22.618406390490513,29.54526650892968
2026-01-01 10:32:00,ENG_001,2022.002099400536,183.4085693882699,56.2125429046928,36.55940440362654,0.0860864439419885,0.0860864439419885,0.1977854616393754,0.3955709232787509,0.0074108758305771,0.0860864439419885,2.2972547132450973,2.760338974673636,6.450006432255737,0.1977854616393754,0.0741087583057713,NORMAL,train,CRUISE,8469.69032497981,-6.113606462409145,108.29546451253029,0.2747379470529137,0.33352725499497665,12.0,180.0,77.92880215457852,619.143406708849,20.414973371932255,29.08925759331409
